customer_id,customer_first_name,customer_last_name,product_name,category_name,customer_segment,customer_city,customer_state,customer_country,customer_region,delivery_status,order_id,shipping_type,days_for_shipment_scheduled,days_for_shipment_real,order_item_discount,sales_per_order,order_quantity,profit_per_order,order_update,ship_update
C_ID_62139,Mary,Dowd,"Avery Poly Binder Pockets","Office Supplies",Consumer,Peoria,Arizona,"United States",West,"Advance shipping",O_ID_3092866,"Standard Class",4,3,60,500,2,118.79,2020-05-21,2020-05-24
C_ID_58946,Bobby,Black,"GBC DocuBind TL300 Electric Binding System","Office Supplies",Corporate,Houston,Texas,"United States",Central,"Advance shipping",O_ID_3000940,"Standard Class",4,2,17,300,5,70.86,2020-01-05,2020-03-05
C_ID_54071,Mary,Black,"Riverleaf Stik-Withit Designer Note Cubes","Office Supplies",Corporate,Columbus,Ohio,"United States",East,"Advance shipping",O_ID_3000941,"Standard Class",4,2,21,300,5,11.16,2020-01-30,2020-02-01
C_ID_57136,Mary,Black,"Faber Castell Col-Erase Pencils","Office Supplies","Home Office",Columbus,Ohio,"United States",East,"Advance shipping",O_ID_3000942,"Standard Class",4,2,9,125,5,9.3,2020-02-25,2020-02-27
C_ID_72305,Mary,Reiter,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box","Office Supplies",Consumer,"Lake Forest",California,"United States",West,"Late delivery",O_ID_3095732,"Standard Class",4,5,10,200,1,127.39,2020-04-29,2020-01-08
C_ID_72970,Mary,Sewall,"Peel & Seel Envelopes","Office Supplies",Consumer,Philadelphia,Pennsylvania,"United States",East,"Late delivery",O_ID_3095755,"Standard Class",4,5,50,300,5,-196.18,2020-06-03,2020-05-09
C_ID_27035,Eric,Elias,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2" x 7"""","Office Supplies",Consumer,Phoenix,Arizona,"United States",West,"Late delivery",O_ID_3095756,"Standard Class",4,5,50,200,5,-33.75,2020-04-03,2020-05-07
C_ID_55956,Nicole,Maxwell,"GBC Linen Binding Covers","Office Supplies",Corporate,"Los Angeles",California,"United States",West,"Advance shipping",O_ID_3000946,"Standard Class",4,2,13,125,5,35.99,2020-02-22,2020-02-24
C_ID_26395,Mary,Sewall,"Angle-D Binders with Locking Rings, Label Holders","Office Supplies",Consumer,Troy,Ohio,"United States",East,"Late delivery",O_ID_3095758,"Standard Class",4,5,0,500,5,69.99,2020-05-06,2020-10-06
C_ID_60261,Mary,Dartt,"Xerox 1988","Office Supplies",Consumer,"Los Angeles",California,"United States",West,"Advance shipping",O_ID_3000948,"Standard Class",4,2,25,250,5,53.98,2020-01-07,2020-03-07
C_ID_29270,Debra,Hooks,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Corporate,Roseville,California,"United States",West,"Late delivery",O_ID_3095769,"Standard Class",4,5,65,200,5,200.08,2020-04-05,2020-09-05
C_ID_29270,Mary,Dominguez,"GBC Laser Imprintable Binding System Covers, Desert Sand","Office Supplies",Corporate,"New York City","New York","United States",East,"Late delivery",O_ID_3095771,"Standard Class",4,5,75,300,5,31.87,2020-06-09,2020-11-09
C_ID_57896,Karen,Dartt,"Xerox 1994","Office Supplies",Consumer,Newark,Delaware,"United States",East,"Advance shipping",O_ID_3000951,"Standard Class",4,3,0,500,3,83.99,2020-07-05,2020-10-05
C_ID_72060,Mary,Drucker,"Harbour Creations 67200 Series Stacking Chairs",Furniture,Consumer,Jacksonville,"North Carolina","United States",South,"Late delivery",O_ID_3095790,"Standard Class",4,6,60,200,5,33,2020-04-21,2020-04-27
C_ID_52065,Helen,Hwang,"Newell 329","Office Supplies",Consumer,"San Francisco",California,"United States",West,"Late delivery",O_ID_3097349,"Second Class",2,5,65,500,5,117.44,2020-05-07,2020-10-07
C_ID_69484,Mary,Irving,"Advantus Map Pennant Flags and Round Head Tacks","Office Supplies",Consumer,Oakland,California,"United States",West,"Late delivery",O_ID_3098859,"Standard Class",4,5,65,200,5,70.9,2020-04-21,2020-04-26
C_ID_58581,Julia,Maxwell,"G.E. Longer-Life Indoor Recessed Floodlight Bulbs",Furniture,Corporate,Newark,Delaware,"United States",East,"Advance shipping",O_ID_3000955,"Standard Class",4,3,0,200,3,72.6,2020-10-08,2020-05-16
C_ID_57606,Jeffrey,Yotov,"Wilson Jones 1" Hanging DublLock Ring Binders"","Office Supplies",Corporate,Springfield,Virginia,"United States",South,"Advance shipping",O_ID_3000956,"Standard Class",4,3,0,130,1,54.6,2020-02-28,2020-03-03
C_ID_53491,Tyler,Yotov,"SlimView Poly Binder, 3/8""","Office Supplies",Corporate,Springfield,Virginia,"United States",South,"Advance shipping",O_ID_3000957,"Standard Class",4,3,0,130,1,39,2020-03-21,2020-03-24
C_ID_62774,Zachary,Thurman,"Xerox 1893","Office Supplies","Home Office",Camarillo,California,"United States",West,"Late delivery",O_ID_3098869,"Standard Class",4,5,25,300,5,227.98,2020-06-18,2020-06-23
C_ID_58401,Mary,Daniels,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Corporate,"San Francisco",California,"United States",West,"Advance shipping",O_ID_3000959,"Standard Class",4,3,2,200,1,35.64,2020-01-30,2020-02-02
C_ID_57606,Mary,Hawley,"Wilson Jones Custom Binder Spines & Labels","Office Supplies",Corporate,Springfield,Virginia,"United States",South,"Advance shipping",O_ID_3000960,"Standard Class",4,3,2,200,1,57.42,2020-09-09,2020-12-09
C_ID_52666,Jeffrey,Hawley,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","Office Supplies",Corporate,Springfield,Virginia,"United States",South,"Advance shipping",O_ID_3000961,"Standard Class",4,3,1,130,1,11.32,2020-02-28,2020-03-03
C_ID_67489,Mary,Jacobs,"Green Canvas Binder for 8-1/2" x 14"" Sheets"","Office Supplies",Consumer,"San Diego",California,"United States",West,"Late delivery",O_ID_3098878,"Standard Class",4,5,50,500,5,168.73,2020-06-08,2020-11-08
C_ID_51886,Tyler,Yotov,"Insertable Tab Indexes For Data Binders","Office Supplies",Corporate,Miami,Florida,"United States",South,"Advance shipping",O_ID_3000964,"Standard Class",4,3,1,130,1,5.15,2020-03-21,2020-03-24
C_ID_53701,Thomas,Daniels,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White","Office Supplies",Consumer,Miami,Florida,"United States",South,"Advance shipping",O_ID_3000965,"Standard Class",4,3,1,50,4,21.29,2020-11-09,2020-06-17
C_ID_60046,Julie,Cohen,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2","Office Supplies",Consumer,"San Francisco",California,"United States",West,"Advance shipping",O_ID_3000966,"Standard Class",4,3,6,300,4,33.22,2020-11-08,2020-05-17
C_ID_56166,Mary,Hawley,"OIC Colored Binder Clips, Assorted Sizes","Office Supplies",Consumer,"San Francisco",California,"United States",West,"Advance shipping",O_ID_3000967,"Standard Class",4,3,1,40,1,-7.29,2020-09-06,2020-12-06
C_ID_60781,Jessica,Daniels,"Xerox 1921","Office Supplies",Consumer,Bristol,Connecticut,"United States",East,"Advance shipping",O_ID_3000968,"Standard Class",4,3,3,130,1,35.67,2020-02-16,2020-02-19
C_ID_53491,Mary,Johnson,"Xerox 23","Office Supplies",Corporate,Bristol,Connecticut,"United States",East,"Advance shipping",O_ID_3000969,"Standard Class",4,3,4,200,1,66.24,2020-03-01,2020-01-06
C_ID_59951,Mary,Schwarz,"Portable Personal File Box","Office Supplies",Corporate,"Santa Fe","New Mexico","United States",West,"Advance shipping",O_ID_3000970,"Standard Class",4,3,1,32,1,15.05,2020-03-24,2020-03-27
C_ID_56301,Mary,Mitchum,"SanDisk Cruzer 32 GB USB Flash Drive",Technology,Corporate,Escondido,California,"United States",West,"Advance shipping",O_ID_3000971,"Standard Class",4,3,2,100,1,42.14,2020-03-08,2020-06-08
C_ID_56166,Tyler,Schwarz,"Polycom VVX 310 VoIP phone",Technology,Consumer,Houston,Texas,"United States",Central,"Advance shipping",O_ID_3000972,"Standard Class",4,3,3,130,1,44.59,2020-03-21,2020-03-24
C_ID_29994,Jonathan,Magee,"Bevis 36 x 72 Conference Tables",Furniture,Consumer,Houston,Texas,"United States",Central,"Advance shipping",O_ID_3100912,"Standard Class",4,2,50,500,2,130.49,2020-06-04,2020-08-04
C_ID_52662,Stephen,Ausman,"Newell 340","Office Supplies","Home Office",Houston,Texas,"United States",Central,"Advance shipping",O_ID_3000974,"Standard Class",4,3,12,400,1,48.5,2020-09-05,2020-12-05
C_ID_58192,Steven,Mautz,"Xerox 1978","Office Supplies",Consumer,"New York City","New York","United States",East,"Advance shipping",O_ID_3000975,"Standard Class",4,3,6,200,1,19.4,2020-01-07,2020-04-07
C_ID_60417,Mary,Stevenson,"Avoid Verbal Orders Carbonless Minifold Book","Office Supplies",Consumer,Watertown,"New York","United States",East,"Advance shipping",O_ID_3000976,"Standard Class",4,3,4,130,1,59.26,2020-09-05,2020-12-05
C_ID_57742,Gloria,Mitchum,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",Technology,"Home Office",Watertown,"New York","United States",East,"Advance shipping",O_ID_3000977,"Standard Class",4,3,12,500,3,100.87,2020-07-07,2020-10-07
C_ID_58967,Mary,Chand,"Plantronics Audio 478 Stereo USB Headset",Technology,"Home Office","New York City","New York","United States",East,"Advance shipping",O_ID_3000978,"Standard Class",4,3,12,400,1,140.84,2020-03-03,2020-03-06
C_ID_53902,Lisa,Mitchum,"Master Caster Door Stop, Large Neon Orange",Furniture,Corporate,"New York City","New York","United States",East,"Advance shipping",O_ID_3000979,"Standard Class",4,3,2,50,1,10.33,2020-01-27,2020-01-30
C_ID_25229,Martha,Seio,"Storex Flexible Poly Binders with Double Pockets","Office Supplies",Consumer,Houston,Texas,"United States",Central,"Advance shipping",O_ID_3100914,"Standard Class",4,2,50,500,2,-1214.88,2020-06-24,2020-06-26
C_ID_25229,Olivia,Powers,"Wilson SignalBoost 841262 DB PRO Amplifier Kit",Technology,Consumer,Tulsa,Oklahoma,"United States",Central,"Advance shipping",O_ID_3100939,"Standard Class",4,2,60,500,2,148.71,2020-06-29,2020-07-01
C_ID_73200,Donna,Adams,"Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210","Office Supplies",Corporate,Olathe,Kansas,"United States",Central,"Advance shipping",O_ID_3101007,"Standard Class",4,3,90,500,5,114.79,2020-06-23,2020-06-26
C_ID_60992,Julie,Kimmel,"Xerox 1898","Office Supplies",Consumer,Chicago,Illinois,"United States",Central,"Advance shipping",O_ID_3000983,"Standard Class",4,3,4,100,4,34.84,2020-11-08,2020-05-17
C_ID_53902,Steven,Moray,"GE 30522EE2",Technology,Corporate,Houston,Texas,"United States",Central,"Advance shipping",O_ID_3000984,"Standard Class",4,3,16,400,1,188.15,2020-01-07,2020-04-07
C_ID_53477,Mary,Kimmel,"Cisco SPA 501G IP Phone",Technology,Consumer,Houston,Texas,"United States",Central,"Advance shipping",O_ID_3000985,"Standard Class",4,3,0,10,1,-0.41,2020-09-06,2020-12-06
C_ID_59812,Gloria,Kimmel,"Balt Solid Wood Rectangular Table",Furniture,Consumer,"New York City","New York","United States",East,"Advance shipping",O_ID_3000986,"Standard Class",4,3,5,500,3,43.68,2020-07-07,2020-10-07
C_ID_55297,Lisa,Moray,"GBC DocuBind 200 Manual Binding Machine","Office Supplies",Consumer,"Saint Petersburg",Florida,"United States",South,"Advance shipping",O_ID_3000987,"Standard Class",4,3,2,60,1,27.07,2020-01-27,2020-01-30
C_ID_61127,Mary,Moray,"Jiffy Padded Mailers with Self-Seal Closure","Office Supplies",Consumer,"Bowling Green",Ohio,"United States",East,"Advance shipping",O_ID_3000988,"Standard Class",4,3,8,200,1,80.64,2020-03-03,2020-03-06
C_ID_59017,Mary,Mitchum,"Xerox 1986","Office Supplies",Corporate,"San Francisco",California,"United States",West,"Advance shipping",O_ID_3000989,"Standard Class",4,3,2,50,1,-36.82,2020-03-17,2020-03-20
C_ID_48632,Ryan,Latchford,"GuestStacker Chair with Chrome Finish Legs",Furniture,Consumer,Columbus,Ohio,"United States",East,"Late delivery",O_ID_3101688,"First Class",1,2,85,500,5,157.68,2020-06-11,2020-08-11
C_ID_41867,Tammy,Freymann,"Xerox 21","Office Supplies",Consumer,Chicago,Illinois,"United States",Central,"Late delivery",O_ID_3101701,"First Class",1,2,85,500,5,124.49,2020-06-23,2020-06-25
C_ID_53922,Julie,Nguyen,"Fellowes Bankers Box Stor/Drawer Steel Plus","Office Supplies",Consumer,Philadelphia,Pennsylvania,"United States",East,"Advance shipping",O_ID_3000992,"Standard Class",4,3,5,100,4,43.7,2020-11-08,2020-05-17
C_ID_60829,Kathleen,Webber,"Sauder Facets Collection Library, Sky Alder Finish",Furniture,Consumer,Springfield,Ohio,"United States",East,"Late delivery",O_ID_3106015,"Standard Class",4,6,80,200,1,117.59,2020-04-16,2020-04-22
C_ID_58452,Mary,Nguyen,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain","Office Supplies",Consumer,Tulsa,Oklahoma,"United States",Central,"Advance shipping",O_ID_3000994,"Standard Class",4,3,7,130,1,33.34,2020-03-24,2020-03-27
C_ID_53839,Mary,Andreadi,"Easy-staple paper","Office Supplies",Consumer,Springfield,Ohio,"United States",East,"Late delivery",O_ID_3106021,"Standard Class",4,6,20,500,1,-351.8,2020-06-19,2020-06-25
C_ID_60712,Robert,Doherty,"Wilson Jones Hanging Recycled Pressboard Data Binders","Office Supplies",Consumer,Houston,Texas,"United States",Central,"Advance shipping",O_ID_3000996,"Standard Class",4,3,9,189,1,62.84,2020-01-09,2020-04-09
C_ID_52817,Mary,Doherty,"Xerox 216","Office Supplies",Consumer,Houston,Texas,"United States",Central,"Advance shipping",O_ID_3000997,"Standard Class",4,3,20,400,1,170.99,2020-09-09,2020-12-09
C_ID_31903,Mary,Powers,"Ampad Evidence Wirebond Steno Books, 6" x 9"""","Office Supplies",Consumer,Philadelphia,Pennsylvania,"United States",East,"Late delivery",O_ID_3107778,"Standard Class",4,5,35,500,5,151.11,2020-05-10,2020-10-10
C_ID_36948,Teresa,Cano,"Logitech Wireless Headset h800",Technology,Corporate,Watertown,"New York","United States",East,"Late delivery",O_ID_3107782,"Standard Class",4,5,35,500,5,139.49,2020-06-30,2020-02-10
C_ID_56662,Dorothy,Doherty,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter","Office Supplies",Consumer,Tulsa,Oklahoma,"United States",Central,"Advance shipping",O_ID_3001000,"Standard Class",4,3,17,300,1,99.22,2020-02-18,2020-02-21
C_ID_48958,Tammy,Visinsky,"Recycled Easel Ring Binders","Office Supplies","Home Office",Philadelphia,Pennsylvania,"United States",East,"Late delivery",O_ID_3107851,"Standard Class",4,6,60,500,5,148.71,2020-06-24,2020-06-30
C_ID_51662,Mary,Stevenson,"SANFORD Major Accent Highlighters","Office Supplies",Consumer,"Santa Clara",California,"United States",West,"Advance shipping",O_ID_3001002,"Standard Class",4,3,6,100,1,29.58,2020-03-01,2020-01-06
C_ID_68685,Richard,Thomas,"Peel & Seel Recycled Catalog Envelopes, Brown","Office Supplies",Consumer,Salem,Virginia,"United States",South,"Late delivery",O_ID_3109508,"First Class",1,2,60,500,2,44,2020-05-04,2020-07-04
C_ID_61532,Mary,Miller,"Easy-staple paper","Office Supplies",Consumer,Oswego,Illinois,"United States",Central,"Advance shipping",O_ID_3001004,"Standard Class",4,3,3,50,1,-3.35,2020-03-08,2020-06-08
C_ID_59017,Mary,Miller,"Logitech Wireless Performance Mouse MX for PC and Mac",Technology,Consumer,Tulsa,Oklahoma,"United States",Central,"Advance shipping",O_ID_3001006,"Standard Class",4,3,22,400,1,-71.06,2020-09-09,2020-12-09
C_ID_56297,Mary,Lee,"Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop",Technology,Corporate,Philadelphia,Pennsylvania,"United States",East,"Advance shipping",O_ID_3001007,"Standard Class",4,3,2,40,1,6.8,2020-01-06,2020-04-06
C_ID_62664,Mary,Degenhardt,"File Shuttle I and Handi-File","Office Supplies",Consumer,"New York City","New York","United States",East,"Late delivery",O_ID_3109710,"First Class",1,2,20,500,2,81.59,2020-05-23,2020-05-25
C_ID_61869,Tiffany,Gross,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags","Office Supplies",Corporate,Chicago,Illinois,"United States",Central,"Late delivery",O_ID_3109721,"First Class",1,2,60,500,2,206.78,2020-06-03,2020-02-09
C_ID_51662,Thomas,Miller,"Telescoping Adjustable Floor Lamp",Furniture,Consumer,Houston,Texas,"United States",Central,"Advance shipping",O_ID_3001010,"Standard Class",4,3,3,50,4,19.84,2020-11-09,2020-06-17
C_ID_54072,Mary,Lee,"Economy Rollaway Files","Office Supplies",Consumer,Philadelphia,Pennsylvania,"United States",East,"Advance shipping",O_ID_3001011,"Standard Class",4,3,17,300,1,102.9,2020-08-08,2020-11-08
C_ID_61532,Edward,Goldenen,"Avery 516","Office Supplies",Corporate,Houston,Texas,"United States",Central,"Advance shipping",O_ID_3001013,"Standard Class",4,3,9,130,1,58.03,2020-01-23,2020-01-26
C_ID_56122,Mary,Goldenen,"Padded Folding Chairs, Black, 4/Carton",Furniture,"Home Office","New York City","New York","United States",East,"Advance shipping",O_ID_3001014,"Standard Class",4,3,9,130,1,60.45,2020-03-24,2020-03-27
C_ID_39972,Dennis,Französisch,"Samsung Galaxy Note 3",Technology,Consumer,Philadelphia,Pennsylvania,"United States",East,"Late delivery",O_ID_3112690,"Second Class",2,3,60,500,5,-549.95,2020-05-28,2020-05-31
C_ID_39808,Stephanie,Sayre,"Hot File 7-Pocket, Floor Stand","Office Supplies",Consumer,Houston,Texas,"United States",Central,"Late delivery",O_ID_3112705,"Second Class",2,5,35,500,5,40.92,2020-05-21,2020-05-26
C_ID_55507,Mary,Vernon,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Consumer,"San Antonio",Texas,"United States",Central,"Advance shipping",O_ID_3001017,"Standard Class",4,3,9,130,1,37.84,2020-03-19,2020-03-22
C_ID_33228,John,Sayre,"Mophie Juice Pack Helium for iPhone",Technology,Consumer,Macon,Georgia,"United States",South,"Late delivery",O_ID_3112706,"Second Class",2,5,35,200,5,145.53,2020-04-17,2020-04-22
C_ID_60427,Thomas,Armold,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",Furniture,"Home Office","New York City","New York","United States",East,"Advance shipping",O_ID_3001019,"Standard Class",4,3,7,100,4,6.97,2020-11-09,2020-06-17
C_ID_60992,Mary,Badders,"Dixon Ticonderoga Core-Lock Colored Pencils","Office Supplies","Home Office","Long Beach","New York","United States",East,"Advance shipping",O_ID_3001020,"Standard Class",4,3,21,300,1,104.62,2020-08-08,2020-11-08
C_ID_40858,Jennifer,Ann,"Green Canvas Binder for 8-1/2" x 14"" Sheets"","Office Supplies",Consumer,"Highland Park",Illinois,"United States",Central,"Late delivery",O_ID_3112730,"Second Class",2,6,65,500,5,178.33,2020-06-16,2020-06-22
C_ID_58207,Edward,Hawkins,"Avery Recycled Flexi-View Covers for Binding Systems","Office Supplies","Home Office","San Francisco",California,"United States",West,"Advance shipping",O_ID_3001022,"Standard Class",4,3,12,130,1,57.96,2020-01-23,2020-01-26
C_ID_44411,Mary,percer,"KI Adjustable-Height Table",Furniture,Consumer,Columbus,Ohio,"United States",East,"Late delivery",O_ID_3113249,"Second Class",2,6,100,200,5,187.98,2020-04-25,2020-05-01
C_ID_56177,Mary,Beltran,"Avery Heavy-Duty EZD View Binder with Locking Rings","Office Supplies",Consumer,"San Antonio",Texas,"United States",Central,"Advance shipping",O_ID_3001024,"Standard Class",4,3,12,130,1,42.58,2020-03-24,2020-03-27
C_ID_60332,Mary,Bell,"Pastel Pink Envelopes","Office Supplies",Consumer,Arlington,Texas,"United States",Central,"Advance shipping",O_ID_3001676,"Standard Class",4,3,75,500,5,199.65,2020-05-17,2020-05-20
C_ID_60362,Danielle,Beltran,"Ibico Hi-Tech Manual Binding System","Office Supplies",Consumer,"New York City","New York","United States",East,"Advance shipping",O_ID_3001026,"Standard Class",4,3,12,130,1,38.44,2020-02-22,2020-02-25
C_ID_58452,Charles,Swint,"Acco Hot Clips Clips to Go","Office Supplies",Consumer,"San Antonio",Texas,"United States",Central,"Advance shipping",O_ID_3001027,"Standard Class",4,3,36,400,1,174.71,2020-12-09,2020-06-18
